time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
490.50,-0.001774,0.020164,0.006324,0.0000,0.600000,0.000000,0.000000,0.0000
495.84,0.000294,0.020203,0.006349,0.0000,0.600000,0.000000,0.000000,0.0000
501.18,0.002358,0.020213,0.006441,0.0000,0.600000,0.000000,0.000000,0.0000
507.21,0.002358,0.020213,0.006441,0.0000,0.600000,0.000000,0.000000,0.0000
512.54,0.004539,0.020266,0.006495,0.0000,0.600000,0.000000,0.000000,0.0000
517.86,0.006605,0.020221,0.006535,0.0000,0.600000,0.000000,0.000000,0.0000
523.19,0.006605,0.020221,0.006535,0.0000,0.600000,0.000000,0.000000,0.0000
528.48,0.008781,0.020242,0.006604,0.0000,0.600000,0.000000,0.000000,0.0000
533.84,0.010969,0.020202,0.006687,0.0000,0.600000,0.000000,0.000000,0.0000
539.18,0.010969,0.020202,0.006687,0.0000,0.600000,0.000000,0.000000,0.0000
544.49,0.013193,0.020268,0.006730,0.0000,0.600000,0.000000,0.000000,0.0000
549.91,0.015414,0.020274,0.006843,0.0000,0.600000,0.000000,0.000000,0.0000
555.30,0.015414,0.020274,0.006843,0.0000,0.600000,0.000000,0.000000,0.0000
560.60,0.017620,0.020307,0.006880,0.0000,0.600000,0.000000,0.000000,0.0000
566.03,0.019872,0.020254,0.006936,0.0000,0.600000,0.000000,0.000000,0.0000
571.36,0.019872,0.020254,0.006936,0.0000,0.600000,0.000000,0.000000,0.0000
576.69,0.022188,0.020297,0.007075,0.0000,0.600000,0.000000,0.000000,0.0000
582.06,0.022188,0.020297,0.007075,0.0000,0.600000,0.000000,0.000000,0.0000
587.45,0.024475,0.020271,0.007196,0.0000,0.600000,0.000000,0.000000,0.0000
592.89,0.026822,0.020267,0.007217,0.0000,0.600000,0.000000,0.000000,0.0000
598.21,0.026822,0.020267,0.007217,0.0000,0.600000,0.000000,0.000000,0.0000
603.52,0.029158,0.020259,0.007273,0.0000,0.600000,0.000000,0.000000,0.0000
609.12,0.031488,0.020246,0.007382,0.0000,0.600000,0.000000,0.000000,0.0000
614.43,0.031488,0.020246,0.007382,0.0000,0.600000,0.000000,0.000000,0.0000
619.76,0.033946,0.020266,0.007434,0.0000,0.600000,0.000000,0.000000,0.0000
625.09,0.036233,0.020244,0.007505,0.0000,0.600000,0.000000,0.000000,0.0000
630.41,0.036233,0.020244,0.007505,0.0000,0.600000,0.000000,0.000000,0.0000
635.75,0.038637,0.020236,0.007573,0.0000,0.600000,0.000000,0.000000,0.0000
641.08,0.038637,0.020236,0.007573,0.0000,0.600000,0.000000,0.000000,0.0000
646.37,0.041024,0.020193,0.007665,0.0000,0.600000,0.000000,0.000000,0.0000
651.73,0.043547,0.020246,0.007733,0.0000,0.600000,0.000000,0.000000,0.0000
657.05,0.043547,0.020246,0.007733,0.0000,0.600000,0.000000,0.000000,0.0000
662.41,0.045826,0.020196,0.007757,0.0000,0.600000,0.000000,0.000000,0.0000
667.76,0.048244,0.020237,0.007831,0.0000,0.600000,0.000000,0.000000,0.0000
673.11,0.048244,0.020237,0.007831,0.0000,0.600000,0.000000,0.000000,0.0000
678.41,0.050587,0.020161,0.007878,0.0000,0.600000,0.000000,0.000000,0.0000
683.77,0.053016,0.020190,0.007900,0.0000,0.600000,0.000000,0.000000,0.0000
689.10,0.053016,0.020190,0.007900,0.0000,0.600000,0.000000,0.000000,0.0000
694.41,0.055388,0.020145,0.007953,0.0000,0.600000,0.000000,0.000000,0.0000
699.72,0.055388,0.020145,0.007953,0.0000,0.600000,0.000000,0.000000,0.0000
705.05,0.057912,0.020172,0.007994,0.0000,0.600000,0.000000,0.000000,0.0000
710.78,0.060163,0.020083,0.007957,0.0000,0.600000,0.000000,0.000000,0.0000
716.49,0.062543,0.020169,0.007984,0.0000,0.600000,0.000000,0.000000,0.0000
721.82,0.062543,0.020169,0.007984,0.0000,0.600000,0.000000,0.000000,0.0000
727.17,0.064869,0.020049,0.008003,0.0000,0.600000,0.000000,0.000000,0.0000
732.47,0.064869,0.020049,0.008003,0.0000,0.600000,0.000000,0.000000,0.0000
737.79,0.067348,0.020144,0.008026,0.0000,0.600000,0.000000,0.000000,0.0000
743.12,0.069563,0.019995,0.008019,0.0000,0.600000,0.000000,0.000000,0.0000
748.43,0.069563,0.019995,0.008019,0.0000,0.600000,0.000000,0.000000,0.0000
753.85,0.071960,0.020065,0.008025,0.0000,0.600000,0.000000,0.000000,0.0000
759.17,0.074263,0.020009,0.008044,0.0000,0.600000,0.000000,0.000000,0.0000
764.49,0.074263,0.020009,0.008044,0.0000,0.600000,0.000000,0.000000,0.0000
769.83,0.076635,0.020055,0.008031,0.0000,0.600000,0.000000,0.000000,0.0000
775.14,0.078946,0.019917,0.007984,0.0000,0.600000,0.000000,0.000000,0.0000
780.41,0.078946,0.019917,0.007984,0.0000,0.600000,0.000000,0.000000,0.0000
785.72,0.081346,0.020054,0.007925,0.0000,0.600000,0.000000,0.000000,0.0000
791.14,0.083509,0.019874,0.007890,0.0000,0.600000,0.000000,0.000000,0.0000
796.52,0.083509,0.019874,0.007890,0.0000,0.600000,0.000000,0.000000,0.0000
801.84,0.085860,0.019890,0.007951,0.0000,0.600000,0.000000,0.000000,0.0000
807.17,0.085860,0.019890,0.007951,0.0000,0.600000,0.000000,0.000000,0.0000
812.54,0.088152,0.019785,0.007938,0.0000,0.600000,0.000000,0.000000,0.0000
817.85,0.088152,0.019785,0.007938,0.0000,0.600000,0.000000,0.000000,0.0000
823.20,0.090575,0.019853,0.007896,0.0000,0.600000,0.000000,0.000000,0.0000
828.51,0.092774,0.019660,0.007849,0.0000,0.600000,0.000000,0.000000,0.0000
842.54,0.097316,0.019481,0.007774,0.0000,0.600000,0.000000,0.000000,0.0000
848.63,0.097316,0.019481,0.007774,0.0000,0.600000,0.000000,0.000000,0.0000
854.54,0.099602,0.019475,0.007744,0.0000,0.600000,0.000000,0.000000,0.0000
859.87,0.101833,0.019360,0.007733,0.0000,0.600000,0.000000,0.000000,0.0000
865.23,0.101833,0.019360,0.007733,0.0000,0.600000,0.000000,0.000000,0.0000
870.57,0.104118,0.019312,0.007688,0.0000,0.600000,0.000000,0.000000,0.0000
875.90,0.106182,0.019237,0.007672,0.0000,0.600000,0.000000,0.000000,0.0000
881.22,0.106182,0.019237,0.007672,0.0000,0.600000,0.000000,0.000000,0.0000
886.57,0.108423,0.019137,0.007548,0.0000,0.600000,0.000000,0.000000,0.0000
891.95,0.110476,0.019147,0.007502,0.0000,0.600000,0.000000,0.000000,0.0000
897.30,0.110476,0.019147,0.007502,0.0000,0.600000,0.000000,0.000000,0.0000
902.62,0.112700,0.019039,0.007455,0.0000,0.600000,0.000000,0.000000,0.0000
908.03,0.114812,0.018989,0.007431,0.0000,0.600000,0.000000,0.000000,0.0000
913.35,0.114812,0.018989,0.007431,0.0000,0.600000,0.000000,0.000000,0.0000
918.69,0.117054,0.018848,0.007319,0.0000,0.600000,0.000000,0.000000,0.0000
924.04,0.117054,0.018848,0.007319,0.0000,0.600000,0.000000,0.000000,0.0000
929.43,0.119106,0.018779,0.007310,0.0000,0.600000,0.000000,0.000000,0.0000
934.78,0.121297,0.018665,0.007265,0.0000,0.600000,0.000000,0.000000,0.0000
940.13,0.121297,0.018665,0.007265,0.0000,0.600000,0.000000,0.000000,0.0000
945.44,0.123303,0.018558,0.007220,0.0000,0.600000,0.000000,0.000000,0.0000
950.84,0.125354,0.018586,0.007188,0.0000,0.600000,0.000000,0.000000,0.0000
956.47,0.125354,0.018586,0.007188,0.0000,0.600000,0.000000,0.000000,0.0000
961.84,0.127404,0.018464,0.007153,0.0000,0.600000,0.000000,0.000000,0.0000
967.24,0.129468,0.018516,0.007107,0.0000,0.600000,0.000000,0.000000,0.0000
972.56,0.129468,0.018516,0.007107,0.0000,0.600000,0.000000,0.000000,0.0000
977.90,0.131516,0.018363,0.007082,0.0000,0.600000,0.000000,0.000000,0.0000
983.21,0.133592,0.018288,0.007027,0.0000,0.600000,0.000000,0.000000,0.0000
988.54,0.133592,0.018288,0.007027,0.0000,0.600000,0.000000,0.000000,0.0000
993.92,0.135686,0.018156,0.006948,0.0000,0.600000,0.000000,0.000000,0.0000
999.30,0.135686,0.018156,0.006948,0.0000,0.600000,0.000000,0.000000,0.0000
1004.61,0.137750,0.018000,0.006881,0.0000,0.600000,0.000000,0.000000,0.0000
1009.92,0.139816,0.017914,0.006869,0.0000,0.600000,0.000000,0.000000,0.0000
1015.24,0.139816,0.017914,0.006869,0.0000,0.600000,0.000000,0.000000,0.0000
1020.66,0.141833,0.017811,0.006910,0.0000,0.600000,0.000000,0.000000,0.0000
1026.01,0.143874,0.017763,0.006798,0.0000,0.600000,0.000000,0.000000,0.0000
1031.40,0.143874,0.017763,0.006798,0.0000,0.600000,0.000000,0.000000,0.0000
1036.85,0.145956,0.017663,0.006772,0.0000,0.600000,0.000000,0.000000,0.0000
1042.53,0.147965,0.017544,0.006679,0.0000,0.600000,0.000000,0.000000,0.0000
1048.00,0.147965,0.017544,0.006679,0.0000,0.600000,0.000000,0.000000,0.0000
1053.30,0.150009,0.017470,0.006624,0.0000,0.600000,0.000000,0.000000,0.0000
1059.24,0.151999,0.017368,0.006576,0.0000,0.600000,0.000000,0.000000,0.0000
1064.60,0.151999,0.017368,0.006576,0.0000,0.600000,0.000000,0.000000,0.0000
1069.92,0.154012,0.017165,0.006583,0.0000,0.600000,0.000000,0.000000,0.0000
1075.24,0.156134,0.017101,0.006540,0.0000,0.600000,0.000000,0.000000,0.0000
1080.58,0.156134,0.017101,0.006540,0.0000,0.600000,0.000000,0.000000,0.0000
1086.24,0.157994,0.016943,0.006582,0.0000,0.600000,0.000000,0.000000,0.0000
1091.57,0.160168,0.016853,0.006609,0.0000,0.600000,0.000000,0.000000,0.0000
1096.91,0.160168,0.016853,0.006609,0.0000,0.600000,0.000000,0.000000,0.0000
1102.24,0.162089,0.016665,0.006612,0.0000,0.600000,0.000000,0.000000,0.0000
1107.59,0.162089,0.016665,0.006612,0.0000,0.600000,0.000000,0.000000,0.0000
1112.97,0.164181,0.016547,0.006531,0.0000,0.600000,0.000000,0.000000,0.0000
1118.30,0.166211,0.016466,0.006508,0.0000,0.600000,0.000000,0.000000,0.0000
1123.61,0.166211,0.016466,0.006508,0.0000,0.600000,0.000000,0.000000,0.0000
1128.98,0.168139,0.016338,0.006489,0.0000,0.600000,0.000000,0.000000,0.0000
1134.30,0.170133,0.016247,0.006514,0.0000,0.600000,0.000000,0.000000,0.0000
1139.63,0.170133,0.016247,0.006514,0.0000,0.600000,0.000000,0.000000,0.0000
1144.95,0.172074,0.016201,0.006529,0.0000,0.600000,0.000000,0.000000,0.0000
1150.24,0.174077,0.016025,0.006586,0.0000,0.600000,0.000000,0.000000,0.0000
1155.60,0.174077,0.016025,0.006586,0.0000,0.600000,0.000000,0.000000,0.0000
1161.07,0.176138,0.015898,0.006574,0.0000,0.600000,0.000000,0.000000,0.0000
1166.42,0.178186,0.015714,0.006567,0.0000,0.600000,0.000000,0.000000,0.0000
1171.75,0.178186,0.015714,0.006567,0.0000,0.600000,0.000000,0.000000,0.0000
1177.12,0.180242,0.015587,0.006585,0.0000,0.600000,0.000000,0.000000,0.0000
1182.41,0.180242,0.015587,0.006585,0.0000,0.600000,0.000000,0.000000,0.0000
1187.80,0.182363,0.015423,0.006519,0.0000,0.600000,0.000000,0.000000,0.0000
1193.16,0.184325,0.015240,0.006582,0.0000,0.600000,0.000000,0.000000,0.0000
1198.58,0.184325,0.015240,0.006582,0.0000,0.600000,0.000000,0.000000,0.0000
1203.93,0.186467,0.015158,0.006565,0.0000,0.600000,0.000000,0.000000,0.0000
1209.24,0.188453,0.014977,0.006633,0.0000,0.600000,0.000000,0.000000,0.0000
1214.55,0.188453,0.014977,0.006633,0.0000,0.600000,0.000000,0.000000,0.0000
1219.98,0.190539,0.014870,0.006655,0.0000,0.600000,0.000000,0.000000,0.0000
1225.30,0.192583,0.014704,0.006747,0.0000,0.600000,0.000000,0.000000,0.0000
1230.62,0.192583,0.014704,0.006747,0.0000,0.600000,0.000000,0.000000,0.0000
1235.93,0.194621,0.014573,0.006726,0.0000,0.600000,0.000000,0.000000,0.0000
1241.27,0.194621,0.014573,0.006726,0.0000,0.600000,0.000000,0.000000,0.0000
1246.62,0.196679,0.014459,0.006748,0.0000,0.600000,0.000000,0.000000,0.0000
1252.08,0.198763,0.014262,0.006710,0.0000,0.600000,0.000000,0.000000,0.0000
1257.41,0.198763,0.014262,0.006710,0.0000,0.600000,0.000000,0.000000,0.0000
1263.26,0.200871,0.014180,0.006785,0.0000,0.600000,0.000000,0.000000,0.0000
1268.58,0.202949,0.014035,0.006829,0.0000,0.600000,0.000000,0.000000,0.0000
1273.89,0.202949,0.014035,0.006829,0.0000,0.600000,0.000000,0.000000,0.0000
1279.22,0.205099,0.013860,0.006871,0.0000,0.600000,0.000000,0.000000,0.0000
1284.56,0.207113,0.013760,0.006906,0.0000,0.600000,0.000000,0.000000,0.0000
1289.97,0.207113,0.013760,0.006906,0.0000,0.600000,0.000000,0.000000,0.0000
1295.24,0.209251,0.013526,0.006893,0.0000,0.600000,0.000000,0.000000,0.0000
1300.76,0.211352,0.013395,0.006886,0.0000,0.600000,0.000000,0.000000,0.0000
1306.08,0.211352,0.013395,0.006886,0.0000,0.600000,0.000000,0.000000,0.0000
1311.47,0.213472,0.013237,0.006916,0.0000,0.600000,0.000000,0.000000,0.0000
1316.78,0.215531,0.013057,0.007009,0.0000,0.600000,0.000000,0.000000,0.0000
1322.17,0.215531,0.013057,0.007009,0.0000,0.600000,0.000000,0.000000,0.0000
1327.47,0.217707,0.012922,0.006995,0.0000,0.600000,0.000000,0.000000,0.0000
1332.97,0.219783,0.012748,0.007069,0.0000,0.600000,0.000000,0.000000,0.0000
1338.30,0.219783,0.012748,0.007069,0.0000,0.600000,0.000000,0.000000,0.0000
1343.86,0.221939,0.012592,0.007119,0.0000,0.600000,0.000000,0.000000,0.0000
1349.18,0.221939,0.012592,0.007119,0.0000,0.600000,0.000000,0.000000,0.0000
1354.47,0.224109,0.012413,0.007150,0.0000,0.600000,0.000000,0.000000,0.0000
1359.78,0.226224,0.012246,0.007161,0.0000,0.600000,0.000000,0.000000,0.0000
1365.68,0.226224,0.012246,0.007161,0.0000,0.600000,0.000000,0.000000,0.0000
1371.00,0.228389,0.012102,0.007163,0.0000,0.600000,0.000000,0.000000,0.0000
1376.30,0.230501,0.011993,0.007163,0.0000,0.600000,0.000000,0.000000,0.0000
1381.62,0.230501,0.011993,0.007163,0.0000,0.600000,0.000000,0.000000,0.0000
1386.94,0.232719,0.011767,0.007218,0.0000,0.600000,0.000000,0.000000,0.0000
1392.24,0.234837,0.011680,0.007248,0.0000,0.600000,0.000000,0.000000,0.0000
1397.57,0.234837,0.011680,0.007248,0.0000,0.600000,0.000000,0.000000,0.0000
1402.94,0.237066,0.011473,0.007279,0.0000,0.600000,0.000000,0.000000,0.0000
1408.24,0.239211,0.011343,0.007296,0.0000,0.600000,0.000000,0.000000,0.0000
1413.55,0.239211,0.011343,0.007296,0.0000,0.600000,0.000000,0.000000,0.0000
1418.88,0.241411,0.011199,0.007272,0.0000,0.600000,0.000000,0.000000,0.0000
1424.21,0.241411,0.011199,0.007272,0.0000,0.600000,0.000000,0.000000,0.0000
1429.54,0.243520,0.011043,0.007296,0.0000,0.600000,0.000000,0.000000,0.0000
1434.85,0.245776,0.010884,0.007275,0.0000,0.600000,0.000000,0.000000,0.0000
1440.17,0.245776,0.010884,0.007275,0.0000,0.600000,0.000000,0.000000,0.0000
1445.49,0.247896,0.010727,0.007327,0.0000,0.600000,0.000000,0.000000,0.0000
1450.83,0.250168,0.010585,0.007324,0.0000,0.600000,0.000000,0.000000,0.0000
1456.15,0.250168,0.010585,0.007324,0.0000,0.600000,0.000000,0.000000,0.0000
1461.49,0.252365,0.010432,0.007348,0.0000,0.600000,0.000000,0.000000,0.0000
1467.18,0.254536,0.010294,0.007381,0.0000,0.600000,0.000000,0.000000,0.0000
1472.47,0.254536,0.010294,0.007381,0.0000,0.600000,0.000000,0.000000,0.0000
1477.83,0.256761,0.010165,0.007396,0.0000,0.600000,0.000000,0.000000,0.0000
1483.16,0.258939,0.010042,0.007340,0.0000,0.600000,0.000000,0.000000,0.0000
1488.50,0.258939,0.010042,0.007340,0.0000,0.600000,0.000000,0.000000,0.0000
1493.83,0.261188,0.009875,0.007308,0.0000,0.600000,0.000000,0.000000,0.0000
1499.16,0.261188,0.009875,0.007308,0.0000,0.600000,0.000000,0.000000,0.0000
1504.49,0.263358,0.009817,0.007332,0.0000,0.600000,0.000000,0.000000,0.0000
1509.80,0.265590,0.009629,0.007357,0.0000,0.600000,0.000000,0.000000,0.0000
1515.17,0.265590,0.009629,0.007357,0.0000,0.600000,0.000000,0.000000,0.0000
1520.48,0.267801,0.009587,0.007360,0.0000,0.600000,0.000000,0.000000,0.0000
1525.81,0.270073,0.009388,0.007334,0.0000,0.600000,0.000000,0.000000,0.0000
1531.19,0.270073,0.009388,0.007334,0.0000,0.600000,0.000000,0.000000,0.0000
1536.59,0.272348,0.009350,0.007351,0.0000,0.600000,0.000000,0.000000,0.0000
1541.97,0.272348,0.009350,0.007351,0.0000,0.600000,0.000000,0.000000,0.0000
1547.45,0.274607,0.009178,0.007324,0.0000,0.600000,0.000000,0.000000,0.0000
1552.86,0.276789,0.009058,0.007324,0.0000,0.600000,0.000000,0.000000,0.0000
1558.18,0.279065,0.009015,0.007323,0.0000,0.600000,0.000000,0.000000,0.0000
1563.47,0.279065,0.009015,0.007323,0.0000,0.600000,0.000000,0.000000,0.0000
1569.14,0.281296,0.008886,0.007278,0.0000,0.600000,0.000000,0.000000,0.0000
1574.47,0.281296,0.008886,0.007278,0.0000,0.600000,0.000000,0.000000,0.0000
1579.82,0.283595,0.008887,0.007287,0.0000,0.600000,0.000000,0.000000,0.0000
1585.17,0.285782,0.008669,0.007301,0.0000,0.600000,0.000000,0.000000,0.0000
1590.56,0.285782,0.008669,0.007301,0.0000,0.600000,0.000000,0.000000,0.0000
1595.92,0.288072,0.008715,0.007259,0.0000,0.600000,0.000000,0.000000,0.0000
1601.30,0.290342,0.008519,0.007223,0.0000,0.600000,0.000000,0.000000,0.0000
1606.73,0.290342,0.008519,0.007223,0.0000,0.600000,0.000000,0.000000,0.0000
1612.36,0.292616,0.008517,0.007218,0.0000,0.600000,0.000000,0.000000,0.0000
1617.81,0.294876,0.008402,0.007256,0.0000,0.600000,0.000000,0.000000,0.0000
1623.16,0.294876,0.008402,0.007256,0.0000,0.600000,0.000000,0.000000,0.0000
1628.51,0.297150,0.008304,0.007236,0.0000,0.600000,0.000000,0.000000,0.0000
1633.85,0.297150,0.008304,0.007236,0.0000,0.600000,0.000000,0.000000,0.0000
1639.30,0.299461,0.008329,0.007224,0.0000,0.600000,0.000000,0.000000,0.0000
1644.68,0.301748,0.008165,0.007236,0.0000,0.600000,0.000000,0.000000,0.0000
1650.23,0.304036,0.008245,0.007253,0.0000,0.600000,0.000000,0.000000,0.0000
1655.58,0.304036,0.008245,0.007253,0.0000,0.600000,0.000000,0.000000,0.0000
1660.90,0.306295,0.008084,0.007278,0.0000,0.600000,0.000000,0.000000,0.0000
1666.30,0.308620,0.008161,0.007270,0.0000,0.600000,0.000000,0.000000,0.0000
1671.88,0.308620,0.008161,0.007270,0.0000,0.600000,0.000000,0.000000,0.0000
1677.22,0.310854,0.007960,0.007293,0.0000,0.600000,0.000000,0.000000,0.0000
1682.55,0.310854,0.007960,0.007293,0.0000,0.600000,0.000000,0.000000,0.0000
1687.90,0.313205,0.008020,0.007335,0.0000,0.080902,0.058779,0.000000,0.0000
1693.40,0.315444,0.007910,0.007333,0.0000,0.080902,0.058779,0.000000,0.0000
1698.76,0.315444,0.007910,0.007333,0.0000,0.080902,0.058779,0.000000,0.0000
1704.10,0.317825,0.007936,0.007367,0.0000,0.080902,0.058779,0.000000,0.0000
1709.44,0.320070,0.008018,0.007409,0.0000,0.080902,0.058779,0.000000,0.0000
1714.82,0.320070,0.008018,0.007409,0.0000,0.080902,0.058779,0.000000,0.0000
1720.17,0.322367,0.008001,0.007437,0.0000,0.080902,0.058779,0.000000,0.0000
1725.48,0.322367,0.008001,0.007437,0.0000,0.080902,0.058779,0.000000,0.0000
1730.88,0.324632,0.008067,0.007478,0.0000,0.080902,0.058779,0.000000,0.0000
1736.21,0.326790,0.008014,0.007506,0.0000,0.080902,0.058779,0.000000,0.0000
1741.56,0.326790,0.008014,0.007506,0.0000,0.080902,0.058779,0.000000,0.0000
1747.10,0.329049,0.008057,0.007568,0.0000,0.080902,0.058779,0.000000,0.0000
1752.48,0.331134,0.008108,0.007637,0.0000,0.080902,0.058779,0.000000,0.0000
1757.82,0.331134,0.008108,0.007637,0.0000,0.080902,0.058779,0.000000,0.0000
1763.14,0.333302,0.008083,0.007733,0.0000,0.080902,0.058779,0.000000,0.0000
1768.48,0.335438,0.008093,0.007743,0.0000,0.080902,0.058779,0.000000,0.0000
1774.26,0.335438,0.008093,0.007743,0.0000,0.080902,0.058779,0.000000,0.0000
1779.84,0.337607,0.008173,0.007744,0.0000,0.080902,0.058779,0.000000,0.0000
1785.19,0.339660,0.008102,0.007843,0.0000,0.080902,0.058779,0.000000,0.0000
1790.57,0.339660,0.008102,0.007843,0.0000,0.080902,0.058779,0.000000,0.0000
1795.89,0.341543,0.008168,0.007877,0.0000,0.080902,0.058779,0.000000,0.0000
1801.22,0.343390,0.008369,0.007973,0.0000,0.080902,0.058779,0.000000,0.0000
1806.63,0.343390,0.008369,0.007973,0.0000,0.080902,0.058779,0.000000,0.0000
1811.98,0.345198,0.008280,0.007992,0.0000,0.080902,0.058779,0.000000,0.0000
1817.41,0.346970,0.008387,0.007986,0.0000,0.080902,0.058779,0.000000,0.0000
1822.88,0.346970,0.008387,0.007986,0.0000,0.080902,0.058779,0.000000,0.0000
1828.23,0.348514,0.008520,0.007995,0.0000,0.080902,0.058779,0.000000,0.0000
1833.65,0.350046,0.008612,0.007941,0.0000,0.080902,0.058779,0.000000,0.0000
1839.01,0.350046,0.008612,0.007941,0.0000,0.080902,0.058779,0.000000,0.0000
1844.35,0.351643,0.008674,0.007941,0.0000,0.080902,0.058779,0.000000,0.0000
1849.78,0.351643,0.008674,0.007941,0.0000,0.080902,0.058779,0.000000,0.0000
1855.18,0.352962,0.008807,0.007937,0.0000,0.080902,0.058779,0.000000,0.0000
1860.48,0.354289,0.008915,0.007926,0.0000,0.080902,0.058779,0.000000,0.0000
1865.80,0.354289,0.008915,0.007926,0.0000,0.080902,0.058779,0.000000,0.0000
1871.15,0.355491,0.009052,0.007848,0.0000,0.080902,0.058779,0.000000,0.0000
1876.90,0.356625,0.009244,0.007833,0.0000,0.080902,0.058779,0.000000,0.0000
1882.24,0.356625,0.009244,0.007833,0.0000,0.080902,0.058779,0.000000,0.0000
1887.57,0.357720,0.009386,0.007795,0.0000,0.080902,0.058779,0.000000,0.0000
1893.06,0.358696,0.009425,0.007733,0.0000,0.080902,0.058779,0.000000,0.0000
1898.35,0.358696,0.009425,0.007733,0.0000,0.080902,0.058779,0.000000,0.0000
1903.95,0.359536,0.009530,0.007675,0.0000,0.080902,0.058779,0.000000,0.0000
1909.30,0.360325,0.009627,0.007544,0.0000,0.080902,0.058779,0.000000,0.0000
1914.64,0.360325,0.009627,0.007544,0.0000,0.080902,0.058779,0.000000,0.0000
1919.97,0.360932,0.009783,0.007478,0.0000,0.080902,0.058779,0.000000,0.0000
1925.30,0.361382,0.009987,0.007367,0.0000,0.080902,0.058779,0.000000,0.0000
1930.62,0.361382,0.009987,0.007367,0.0000,0.080902,0.058779,0.000000,0.0000
1935.96,0.361711,0.010206,0.007240,0.0000,0.080902,0.058779,0.000000,0.0000
1941.29,0.361711,0.010206,0.007240,0.0000,0.080902,0.058779,0.000000,0.0000
1946.62,0.361850,0.010403,0.007065,0.0000,0.080902,0.058779,0.000000,0.0000
1952.11,0.361822,0.010660,0.006916,0.0000,0.080902,0.058779,0.000000,0.0000
1957.42,0.361822,0.010660,0.006916,0.0000,0.080902,0.058779,0.000000,0.0000
1962.74,0.361656,0.010893,0.006725,0.0000,0.080902,0.058779,0.000000,0.0000
1968.07,0.361372,0.011197,0.006533,0.0000,0.080902,0.058779,0.000000,0.0000
1973.42,0.361372,0.011197,0.006533,0.0000,0.080902,0.058779,0.000000,0.0000
1979.30,0.360887,0.011456,0.006369,0.0000,0.080902,0.058779,0.000000,0.0000
1984.67,0.360376,0.011667,0.006153,0.0000,0.080902,0.058779,0.000000,0.0000
1990.03,0.360376,0.011667,0.006153,0.0000,0.080902,0.058779,0.000000,0.0000
1995.39,0.359714,0.011898,0.005933,0.0000,0.080902,0.058779,0.000000,0.0000
2000.75,0.358854,0.012207,0.005721,0.0000,0.080902,0.058779,0.000000,0.0000
2006.13,0.358854,0.012207,0.005721,0.0000,0.080902,0.058779,0.000000,0.0000
2011.49,0.357793,0.012435,0.005366,0.0000,0.080902,0.058779,0.000000,0.0000
2016.83,0.357793,0.012435,0.005366,0.0000,0.080902,0.058779,0.000000,0.0000
2022.18,0.356633,0.012700,0.005159,0.0000,0.080902,0.058779,0.000000,0.0000
2027.54,0.355361,0.013128,0.004928,0.0000,0.080902,0.058779,0.000000,0.0000
2032.86,0.355361,0.013128,0.004928,0.0000,0.080902,0.058779,0.000000,0.0000
2038.30,0.353934,0.013478,0.004769,0.0000,0.080902,0.058779,0.000000,0.0000
2043.61,0.352344,0.013881,0.004559,0.0000,0.080902,0.058779,0.000000,0.0000
2048.95,0.352344,0.013881,0.004559,0.0000,0.080902,0.058779,0.000000,0.0000
2054.30,0.350641,0.014195,0.004371,0.0000,0.080902,0.058779,0.000000,0.0000
2059.64,0.348774,0.014576,0.004106,0.0000,0.080902,0.058779,0.000000,0.0000
2064.95,0.348774,0.014576,0.004106,0.0000,0.080902,0.058779,0.000000,0.0000
2070.39,0.346793,0.015062,0.003898,0.0000,0.080902,0.058779,0.000000,0.0000
2075.75,0.344648,0.015530,0.003702,0.0000,0.080902,0.058779,0.000000,0.0000
2081.39,0.344648,0.015530,0.003702,0.0000,0.080902,0.058779,0.000000,0.0000
2086.71,0.342413,0.015876,0.003541,0.0000,0.080902,0.058779,0.000000,0.0000
2092.44,0.340113,0.016475,0.003395,0.0000,0.080902,0.058779,0.000000,0.0000
2097.77,0.340113,0.016475,0.003395,0.0000,0.080902,0.058779,0.000000,0.0000
2103.10,0.337532,0.016817,0.003231,0.0000,0.080902,0.058779,0.000000,0.0000
2108.48,0.334970,0.017299,0.003081,0.0000,0.080902,0.058779,0.000000,0.0000
2113.85,0.334970,0.017299,0.003081,0.0000,0.080902,0.058779,0.000000,0.0000
2119.24,0.332193,0.017855,0.002960,0.0000,0.080902,0.058779,0.000000,0.0000
2124.75,0.329373,0.018304,0.002859,0.0000,0.080902,0.058779,0.000000,0.0000
2130.17,0.329373,0.018304,0.002859,0.0000,0.080902,0.058779,0.000000,0.0000
2135.47,0.326524,0.018831,0.002726,0.0000,0.080902,0.058779,0.000000,0.0000
2140.83,0.326524,0.018831,0.002726,0.0000,0.080902,0.058779,0.000000,0.0000
2146.16,0.323444,0.019411,0.002690,0.0000,0.080902,0.058779,0.000000,0.0000
2151.62,0.320296,0.019991,0.002611,0.0000,0.080902,0.058779,0.000000,0.0000
2156.94,0.320296,0.019991,0.002611,0.0000,0.080902,0.058779,0.000000,0.0000
2162.30,0.316941,0.020525,0.002571,0.0000,0.080902,0.058779,0.000000,0.0000
2167.64,0.313676,0.021166,0.002567,0.0000,0.080902,0.058779,0.000000,0.0000
2172.96,0.313676,0.021166,0.002567,0.0000,0.080902,0.058779,0.000000,0.0000
